sample_accession	run_accession	assembly_accession	assembly_seqkit_sum	asm_pipe_filter	asm_fasta_on_osf	dataset	scientific_name	sylph_species_pre_202505	in_hq_pre_202505	sylph_species	sylph_filter	hq_filter	osf_tarball_filename	osf_tarball_url	aws_url	comments
SAMN10362886	SRR8436173	ERZ26401681	seqkit.v0.1_DLS_k0_01917827a532a96a9636531bea5aa909	PASS	1	Incr_release.202408	Gibbsiella quercinecans	Gibbsiella quercinecans	T	Gibbsiella quercinecans	PASS	PASS	atb.assembly.incr_release.202408.batch.43.tar.xz	https://osf.io/download/8pbqv/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10362886.fa.gz	None
SAMN10362887	SRR8436145	ERZ26401688	seqkit.v0.1_DLS_k0_d1dd1bcc967ce15872017909e2f38837	PASS	1	Incr_release.202408	Frederiksenia canicola	Frederiksenia canicola	T	Frederiksenia canicola	PASS	PASS	atb.assembly.incr_release.202408.batch.43.tar.xz	https://osf.io/download/8pbqv/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10362887.fa.gz	None
SAMN10362888	SRR8436143	ERZ26401701	seqkit.v0.1_DLS_k0_47fc2ae48ff4db7050a35a610d257bd0	PASS	1	Incr_release.202408	Vulcaniibacterium tengchongense	Lysobacter tengchongensis	T	Lysobacter tengchongensis	PASS	PASS	atb.assembly.incr_release.202408.batch.46.tar.xz	https://osf.io/download/66d9a627125d8e7378459fda/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10362888.fa.gz	None
SAMN10362889	SRR8436118	ERZ26401709	seqkit.v0.1_DLS_k0_4c982479315e6191d6690a95c318bd0e	PASS	1	Incr_release.202408	Bibersteinia trehalosi	Bibersteinia trehalosi	T	Bibersteinia trehalosi	PASS	PASS	atb.assembly.incr_release.202408.batch.37.tar.xz	https://osf.io/download/66d9a41b5cbc564c9b77acea/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10362889.fa.gz	None
SAMN10362890	SRR8393275	ERZ26401719	seqkit.v0.1_DLS_k0_f3610670e907a5df25e9eec568342011	PASS	1	Incr_release.202408	Biostraticola tofi	Biostraticola tofi	T	Biostraticola tofi	PASS	PASS	atb.assembly.incr_release.202408.batch.37.tar.xz	https://osf.io/download/66d9a41b5cbc564c9b77acea/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10362890.fa.gz	None
SAMN10362891	SRR8393266	ERZ26401728	seqkit.v0.1_DLS_k0_fb76fa2c2ad4ed8424fb43e645471de1	PASS	1	Incr_release.202408	Phytobacter diazotrophicus	Phytobacter diazotrophicus	T	Phytobacter diazotrophicus	PASS	PASS	atb.assembly.incr_release.202408.batch.49.tar.xz	https://osf.io/download/66d9a6c577177b5974a3cf6b/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10362891.fa.gz	None
SAMN10362892	SRR8393274	ERZ26401740	seqkit.v0.1_DLS_k0_a6286b7daee4a8a2750456944d6953b5	PASS	1	Incr_release.202408	Samsonia erythrinae	Samsonia erythrinae	T	Samsonia erythrinae	PASS	PASS	atb.assembly.incr_release.202408.batch.52.tar.xz	https://osf.io/download/66d9a84762c73df0ff77ac39/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10362892.fa.gz	None
SAMN10362895	SRR8436398	ERZ26401768	seqkit.v0.1_DLS_k0_0ea915f12c1c505f6904f2a08992f06a	PASS	1	Incr_release.202408	Sulfuritortus calidifontis	Sulfuritortus calidifontis	T	Sulfuritortus calidifontis	PASS	PASS	atb.assembly.incr_release.202408.batch.58.tar.xz	https://osf.io/download/njh53/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10362895.fa.gz	None
SAMN10362896	SRR8393243	ERZ26401782	seqkit.v0.1_DLS_k0_0f6b22e17aac3f74a728ba38ae4b7465	PASS	1	Incr_release.202408	Aquabacter spiritensis	Aquabacter spiritensis	T	Aquabacter spiritensis	PASS	PASS	atb.assembly.incr_release.202408.batch.35.tar.xz	https://osf.io/download/66d9a408c6ab093ae877b636/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10362896.fa.gz	None
SAMN10362897	SRR8393216	ERZ26401791	seqkit.v0.1_DLS_k0_1d9217eec0bbbf089852afbd3e43d328	PASS	1	Incr_release.202408	Stella humosa	Stella humosa	T	Stella humosa	PASS	PASS	atb.assembly.incr_release.202408.batch.54.tar.xz	https://osf.io/download/66d9a7b0ab87c2b2aa1eac23/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10362897.fa.gz	None
SAMN10362898	SRR8436401	ERZ26401804	seqkit.v0.1_DLS_k0_321fb94011030d409d477ef649642958	PASS	1	Incr_release.202408	Oharaeibacter diazotrophicus	Oharaeibacter diazotrophicus	T	Oharaeibacter diazotrophicus	PASS	PASS	atb.assembly.incr_release.202408.batch.48.tar.xz	https://osf.io/download/66d9a6d247e9f4a6ad2dfc27/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10362898.fa.gz	None
SAMN10362901	SRR8436238	ERZ26401832	seqkit.v0.1_DLS_k0_0fd59d905083fa3a567cce5d5e947f29	PASS	1	Incr_release.202408	Longicatena caecimuris	Longicatena caecimuris	T	Longicatena caecimuris	PASS	PASS	atb.assembly.incr_release.202408.batch.46.tar.xz	https://osf.io/download/66d9a627125d8e7378459fda/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10362901.fa.gz	None
SAMN10362902	SRR8436234	ERZ26401846	seqkit.v0.1_DLS_k0_1a320f113fc7d133390a74e648c4e465	PASS	1	Incr_release.202408	Abyssicoccus albus	Abyssicoccus albus	T	Abyssicoccus albus	PASS	PASS	atb.assembly.incr_release.202408.batch.33.tar.xz	https://osf.io/download/66d9a41e0ca25644d0459fbb/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10362902.fa.gz	None
SAMN10362903	SRR8436177	ERZ26401851	seqkit.v0.1_DLS_k0_8b3b955022dddf3108ac3c88fc5a10a4	PASS	1	Incr_release.202408	Effusibacillus lacus	Effusibacillus lacus	T	Effusibacillus lacus	PASS	PASS	atb.assembly.incr_release.202408.batch.41.tar.xz	https://osf.io/download/66d9a59b77177b5974a3cecc/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10362903.fa.gz	None
SAMN10362904	SRR8436176	ERZ26401861	seqkit.v0.1_DLS_k0_f5f22498d1870340ce7e1091319b588c	PASS	1	Incr_release.202408	Mobilisporobacter senegalensis	Mobilisporobacter senegalensis	T	Mobilisporobacter senegalensis	PASS	PASS	atb.assembly.incr_release.202408.batch.47.tar.xz	https://osf.io/download/66d9a6a1cd4db82d7b1eb7b2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10362904.fa.gz	None
SAMN10362905	SRR8436174	ERZ26401874	seqkit.v0.1_DLS_k0_34ca7cf4976d5b1abed5e0ccdf7c6eb6	PASS	1	Incr_release.202408	Salisediminibacterium halotolerans	Salisediminibacterium halotolerans	T	Salisediminibacterium halotolerans	PASS	PASS	atb.assembly.incr_release.202408.batch.52.tar.xz	https://osf.io/download/66d9a84762c73df0ff77ac39/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10362905.fa.gz	None
SAMN10362906	SRR8436175	ERZ26401885	seqkit.v0.1_DLS_k0_57506ba591058164621e7d41df92d8b0	PASS	1	Incr_release.202408	Melghiribacillus thermohalophilus	Melghiribacillus thermohalophilus	T	Melghiribacillus thermohalophilus	PASS	PASS	atb.assembly.incr_release.202408.batch.46.tar.xz	https://osf.io/download/66d9a627125d8e7378459fda/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10362906.fa.gz	None
SAMN10362907	SRR8436138	ERZ26401891	seqkit.v0.1_DLS_k0_1ef05670d1cb9fc7fe2a5f0d35c0a567	PASS	1	Incr_release.202408	Fonticella tunisiensis	Fonticella tunisiensis	T	Fonticella tunisiensis	PASS	PASS	atb.assembly.incr_release.202408.batch.43.tar.xz	https://osf.io/download/8pbqv/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10362907.fa.gz	None
SAMN10362908	SRR8393250	ERZ26401902	seqkit.v0.1_DLS_k0_aeccab3c16cbfc6f3789259de8d6abc5	PASS	1	Incr_release.202408	Heliophilum fasciatum	Heliophilum fasciatum	T	Heliophilum fasciatum	PASS	PASS	atb.assembly.incr_release.202408.batch.44.tar.xz	https://osf.io/download/66d9a5a10ca25644d045a0ba/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10362908.fa.gz	None
SAMN10362909	SRR8436390	ERZ26401911	seqkit.v0.1_DLS_k0_765e6bb1893ca8fe177e64a5a197289a	PASS	1	Incr_release.202408	Harryflintia acetispora	Harryflintia acetispora	T	Harryflintia acetispora	PASS	PASS	atb.assembly.incr_release.202408.batch.44.tar.xz	https://osf.io/download/66d9a5a10ca25644d045a0ba/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10362909.fa.gz	None
SAMN10362943	SRR8436394	ERZ26401921	seqkit.v0.1_DLS_k0_1b5f707486b54758da909aee7ba606fb	PASS	1	Incr_release.202408	Allofrancisella inopinata	Allofrancisella inopinata	T	Allofrancisella inopinata	PASS	PASS	atb.assembly.incr_release.202408.batch.34.tar.xz	https://osf.io/download/66d9a43cc6ab093ae877b646/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10362943.fa.gz	None
SAMN10362944	SRR8436388	ERZ26401931	seqkit.v0.1_DLS_k0_8ce436d8bfebbae0336355eeb4c0a5cd	PASS	1	Incr_release.202408	Sinobacterium caligoides	Sinobacterium caligoides	T	Sinobacterium caligoides	PASS	PASS	atb.assembly.incr_release.202408.batch.53.tar.xz	https://osf.io/download/66d9a7fa908f59022ca3d0db/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10362944.fa.gz	None
SAMN10362945	SRR8436237	ERZ26401941	seqkit.v0.1_DLS_k0_b2b8f80a825078816f1b1fa7f71983c6	PASS	1	Incr_release.202408	Inmirania thermothiophila	Inmirania thermothiophila	T	Inmirania thermothiophila	PASS	PASS	atb.assembly.incr_release.202408.batch.44.tar.xz	https://osf.io/download/66d9a5a10ca25644d045a0ba/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10362945.fa.gz	None
SAMN10362946	SRR8436179	ERZ26401951	seqkit.v0.1_DLS_k0_685c8b722dd3b71bd4fcaa2912d3ac2f	PASS	1	Incr_release.202408	Caminibacter pacificus	Cetia pacifica	T	Cetia pacifica	PASS	PASS	atb.assembly.incr_release.202408.batch.39.tar.xz	https://osf.io/download/66d9a4708d262a1b6377ac9e/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10362946.fa.gz	None
SAMN10362947	SRR8436397	ERZ26401961	seqkit.v0.1_DLS_k0_3e39187a42eed3cbcaf4adcc540c9f68	PASS	1	Incr_release.202408	Tibeticola sediminis	Tibeticola sediminis	T	Tibeticola sediminis	PASS	PASS	atb.assembly.incr_release.202408.batch.58.tar.xz	https://osf.io/download/njh53/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10362947.fa.gz	None
SAMN10362948	SRR8436236	ERZ26401971	seqkit.v0.1_DLS_k0_c91408fe7643b811b9b8fc6170b4fa62	PASS	1	Incr_release.202408	Muricomes intestini	Muricomes intestini	T	Muricomes intestini	PASS	PASS	atb.assembly.incr_release.202408.batch.47.tar.xz	https://osf.io/download/66d9a6a1cd4db82d7b1eb7b2/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10362948.fa.gz	None
SAMN10362949	SRR8436184	ERZ26401982	seqkit.v0.1_DLS_k0_4e1dc1455b17168393a2d9fc2423accb	PASS	1	Incr_release.202408	Breznakia blatticola	Breznakia blatticola	T	Breznakia blatticola	PASS	PASS	atb.assembly.incr_release.202408.batch.38.tar.xz	https://osf.io/download/66d9a481908f59022ca3cf1e/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10362949.fa.gz	None
SAMN10362950	SRR8436120	ERZ26401990	seqkit.v0.1_DLS_k0_fe8994e85d5280167dde368cf1e16f59	PASS	1	Incr_release.202408	Tepidibacillus fermentans	Tepidibacillus fermentans	T	Tepidibacillus fermentans	PASS	PASS	atb.assembly.incr_release.202408.batch.58.tar.xz	https://osf.io/download/njh53/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10362950.fa.gz	None
SAMN10362951	SRR8436400	ERZ26402001	seqkit.v0.1_DLS_k0_92e535e91c0389e810789238139981e1	PASS	1	Incr_release.202408	Faecalimonas umbilicata	Faecalimonas umbilicata	T	Faecalimonas umbilicata	PASS	PASS	atb.assembly.incr_release.202408.batch.43.tar.xz	https://osf.io/download/8pbqv/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10362951.fa.gz	None
SAMN10362952	SRR8436110	ERZ26402011	seqkit.v0.1_DLS_k0_c5b81d7114ad5cbe5806f91d3d05ae83	PASS	1	Incr_release.202408	Anseongella ginsenosidimutans	Anseongella ginsenosidimutans	T	Anseongella ginsenosidimutans	PASS	PASS	atb.assembly.incr_release.202408.batch.35.tar.xz	https://osf.io/download/66d9a408c6ab093ae877b636/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10362952.fa.gz	None
SAMN10363265	SRR8393270	ERZ26402023	seqkit.v0.1_DLS_k0_00395bcaa592b5f72161f31e794bf9df	PASS	1	Incr_release.202408	Thiohalophilus thiocyanatoxydans	Thiohalophilus thiocyanatoxydans	T	Thiohalophilus thiocyanatoxydans	PASS	PASS	atb.assembly.incr_release.202408.batch.58.tar.xz	https://osf.io/download/njh53/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10363265.fa.gz	None
SAMN10363311	SRR8436183	ERZ26402034	seqkit.v0.1_DLS_k0_c2fad52d1e7ff409a04c0874a6134c69	PASS	1	Incr_release.202408	Testudinibacter aquarius	Chelonobacter aquarius	T	Chelonobacter aquarius	PASS	PASS	atb.assembly.incr_release.202408.batch.39.tar.xz	https://osf.io/download/66d9a4708d262a1b6377ac9e/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10363311.fa.gz	None
SAMN10363313	SRR8393219	ERZ26402042	seqkit.v0.1_DLS_k0_6ea16739fee0ffac7f6c2a58e3e690d1	PASS	1	Incr_release.202408	Acidomonas methanolica	Acidomonas methanolica	T	Acidomonas methanolica	PASS	PASS	atb.assembly.incr_release.202408.batch.33.tar.xz	https://osf.io/download/66d9a41e0ca25644d0459fbb/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10363313.fa.gz	None
SAMN10363314	NA	NA	NA	NOT_PROCESSED	0	not_processed	unknown	NA	NA	NA	NA	NA	NA	NA	NA	None
SAMN10363315	SRR8436117	ERZ26402056	seqkit.v0.1_DLS_k0_6e1fde9bec57efe437de6111c82f0f49	PASS	1	Incr_release.202408	Pseudofulvimonas gallinarii	Pseudofulvimonas gallinarii	T	Pseudofulvimonas gallinarii	PASS	PASS	atb.assembly.incr_release.202408.batch.50.tar.xz	https://osf.io/download/66d9a69b39458125d3a3cfb3/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10363315.fa.gz	None
SAMN10363316	SRR8393276	ERZ26402066	seqkit.v0.1_DLS_k0_73b5b15ece72e14632a348f9249c8f4a	PASS	1	Incr_release.202408	Tepidamorphus gemmatus	Tepidamorphus gemmatus	T	Tepidamorphus gemmatus	PASS	PASS	atb.assembly.incr_release.202408.batch.58.tar.xz	https://osf.io/download/njh53/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10363316.fa.gz	None
SAMN10363319	SRR8393199	ERZ26402073	seqkit.v0.1_DLS_k0_2ef8046b5214b7a5b87cc149d4a32329	PASS	1	Incr_release.202408	Marichromatium gracile	Marichromatium gracile	T	Marichromatium gracile	PASS	PASS	atb.assembly.incr_release.202408.batch.46.tar.xz	https://osf.io/download/66d9a627125d8e7378459fda/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10363319.fa.gz	None
SAMN10363320	SRR8436116	ERZ26402085	seqkit.v0.1_DLS_k0_56d407d0e997a274e86b107264d73bc1	PASS	1	Incr_release.202408	Gallaecimonas pentaromativorans	Gallaecimonas pentaromativorans	T	Gallaecimonas pentaromativorans	PASS	PASS	atb.assembly.incr_release.202408.batch.43.tar.xz	https://osf.io/download/8pbqv/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10363320.fa.gz	None
SAMN10363321	SRR8393194	ERZ26402095	seqkit.v0.1_DLS_k0_c5fbade363a1019d1d89422c190a049b	PASS	1	Incr_release.202408	Sphingobacterium alimentarium	Sphingobacterium alimentarium	T	Sphingobacterium alimentarium	PASS	PASS	atb.assembly.incr_release.202408.batch.53.tar.xz	https://osf.io/download/66d9a7fa908f59022ca3d0db/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10363321.fa.gz	None
SAMN10363322	SRR8393249	ERZ26402106	seqkit.v0.1_DLS_k0_6e73ebc319d1c0ddfaab415e65b2578a	PASS	1	Incr_release.202408	Thermomonas haemolytica	Thermomonas haemolytica	T	Thermomonas haemolytica	PASS	PASS	atb.assembly.incr_release.202408.batch.58.tar.xz	https://osf.io/download/njh53/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10363322.fa.gz	None
SAMN10363344	SRR8436140	ERZ26402117	seqkit.v0.1_DLS_k0_4ee96dd59c0ad5e41927f437ae41a8a8	PASS	1	Incr_release.202408	Paralcaligenes ureilyticus	Paralcaligenes ureilyticus	T	Paralcaligenes ureilyticus	PASS	PASS	atb.assembly.incr_release.202408.batch.49.tar.xz	https://osf.io/download/66d9a6c577177b5974a3cf6b/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10363344.fa.gz	None
SAMN10363345	SRR8393217	ERZ26402127	seqkit.v0.1_DLS_k0_76fd2dc78bca49706a6eb4aad8cf6948	PASS	1	Incr_release.202408	Acetobacter aceti NBRC 14818	Acetobacter aceti	T	Acetobacter aceti	PASS	PASS	atb.assembly.incr_release.202408.batch.33.tar.xz	https://osf.io/download/66d9a41e0ca25644d0459fbb/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10363345.fa.gz	None
SAMN10363346	SRR8436144	ERZ26402137	seqkit.v0.1_DLS_k0_2acd337ba30d68734f18196bd2105f59	PASS	1	Incr_release.202408	Hydrogenispora ethanolica	Hydrogenispora ethanolica	T	Hydrogenispora ethanolica	PASS	PASS	atb.assembly.incr_release.202408.batch.44.tar.xz	https://osf.io/download/66d9a5a10ca25644d045a0ba/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10363346.fa.gz	None
SAMN10363396	SRR8393215	ERZ26402146	seqkit.v0.1_DLS_k0_1b8188ad93ef36b53374ddcfae789f49	PASS	1	Incr_release.202408	Gluconobacter oxydans	Gluconobacter oxydans	T	Gluconobacter oxydans	PASS	PASS	atb.assembly.incr_release.202408.batch.43.tar.xz	https://osf.io/download/8pbqv/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10363396.fa.gz	None
SAMN10363398	SRR8393269	ERZ26402156	seqkit.v0.1_DLS_k0_0d558c5705fccd41d0095ddd7bacab4f	PASS	1	Incr_release.202408	Turicibacter sanguinis	Turicibacter sanguinis	T	Turicibacter sanguinis	PASS	PASS	atb.assembly.incr_release.202408.batch.58.tar.xz	https://osf.io/download/njh53/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10363398.fa.gz	None
SAMN10363399	SRR8436139	ERZ26402165	seqkit.v0.1_DLS_k0_8ec61122ce837f38c88a2496f9819db1	PASS	1	Incr_release.202408	Natranaerovirga pectinivora	Natranaerovirga pectinivora	T	Natranaerovirga pectinivora	PASS	PASS	atb.assembly.incr_release.202408.batch.48.tar.xz	https://osf.io/download/66d9a6d247e9f4a6ad2dfc27/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10363399.fa.gz	None
SAMN10363400	SRR8393220	ERZ26402176	seqkit.v0.1_DLS_k0_8bc0faa1f66932caf8f1cb8ae80e852e	PASS	1	Incr_release.202408	Aminobacter aminovorans	Aminobacter aminovorans	T	Aminobacter aminovorans	PASS	PASS	atb.assembly.incr_release.202408.batch.34.tar.xz	https://osf.io/download/66d9a43cc6ab093ae877b646/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10363400.fa.gz	None
SAMN10363401	SRR8393195	ERZ25501316	seqkit.v0.1_DLS_k0_372d1a5ebe183646fee94a893e0db9e7	PASS	1	r0.2	Pseudokineococcus lusitanus	Pseudokineococcus lusitanus	T	Pseudokineococcus lusitanus	PASS	PASS	atb.assembly.r0.2.batch.131.tar.xz	https://osf.io/download/3e5yj/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10363401.fa.gz	None
SAMN10363402	SRR8393248	ERZ26402186	seqkit.v0.1_DLS_k0_db116ccf6d2e6403b9c2c6d9031a880a	PASS	1	Incr_release.202408	Thermohydrogenium kirishiense	Thermoanaerobacterium thermosaccharolyticum	T	Thermoanaerobacterium thermosaccharolyticum	PASS	PASS	atb.assembly.incr_release.202408.batch.58.tar.xz	https://osf.io/download/njh53/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10363402.fa.gz	None
SAMN10363403	SRR8393277	ERZ26402194	seqkit.v0.1_DLS_k0_4fcc5ad8c3ceb57c23be7efa9ada0c4c	PASS	1	Incr_release.202408	Pectinatus cerevisiiphilus	Pectinatus cerevisiiphilus	T	Pectinatus cerevisiiphilus	PASS	PASS	atb.assembly.incr_release.202408.batch.49.tar.xz	https://osf.io/download/66d9a6c577177b5974a3cf6b/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10363403.fa.gz	None
SAMN10363424	SRR8393267	ERZ26402204	seqkit.v0.1_DLS_k0_4b11bc9e5ca5cd04921f2509180f4d50	PASS	1	Incr_release.202408	Aquisalibacillus elongatus	Aquisalibacillus elongatus	T	Aquisalibacillus elongatus	PASS	PASS	atb.assembly.incr_release.202408.batch.35.tar.xz	https://osf.io/download/66d9a408c6ab093ae877b636/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10363424.fa.gz	None
SAMN10363427	SRR8393244	ERZ26402213	seqkit.v0.1_DLS_k0_2094cf5e250bbd9ec1e4f3d667a74e63	PASS	1	Incr_release.202408	Mannheimia haemolytica	Mannheimia haemolytica	T	Mannheimia haemolytica	PASS	PASS	atb.assembly.incr_release.202408.batch.112.tar.xz	https://osf.io/download/66d9b54ad45638cf0177b77f/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10363427.fa.gz	None
SAMN10363429	SRR8393265	ERZ26402222	seqkit.v0.1_DLS_k0_b43649e73e22131f6801d4fec8382081	PASS	1	Incr_release.202408	Marinimicrobium koreense	Marinimicrobium koreense	T	Marinimicrobium koreense	PASS	PASS	atb.assembly.incr_release.202408.batch.46.tar.xz	https://osf.io/download/66d9a627125d8e7378459fda/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10363429.fa.gz	None
SAMN10363430	SRR8393196	ERZ26402232	seqkit.v0.1_DLS_k0_d99c8e441d876bfb8aef8ebb0ee4a719	PASS	1	Incr_release.202408	Laceyella sacchari	Laceyella sacchari	T	Laceyella sacchari	PASS	PASS	atb.assembly.incr_release.202408.batch.44.tar.xz	https://osf.io/download/66d9a5a10ca25644d045a0ba/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10363430.fa.gz	None
SAMN10363433	SRR8436115	ERZ26402242	seqkit.v0.1_DLS_k0_800f8ffc545c0bcb1c18b447cae87bf4	PASS	1	Incr_release.202408	Desulfosoma caldarium	Desulfosoma caldarium	T	Desulfosoma caldarium	PASS	PASS	atb.assembly.incr_release.202408.batch.41.tar.xz	https://osf.io/download/66d9a59b77177b5974a3cecc/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10363433.fa.gz	None
SAMN10363434	SRR8393247	ERZ26402253	seqkit.v0.1_DLS_k0_8acd3d5cb645ee6e3542ad8d428aa8e0	PASS	1	Incr_release.202408	Tepidimonas ignava	Tepidimonas ignava	T	Tepidimonas ignava	PASS	PASS	atb.assembly.incr_release.202408.batch.58.tar.xz	https://osf.io/download/njh53/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10363434.fa.gz	None
SAMN10363435	SRR8393218	ERZ26402264	seqkit.v0.1_DLS_k0_8dcd6ae558927637960ed248e7f88a6a	PASS	1	Incr_release.202408	Salinicoccus roseus	unknown	F	unknown	SYLPH_RESULTS_FAIL	SYLPH_RESULTS_FAIL	atb.assembly.incr_release.202408.batch.213.tar.xz	https://osf.io/download/66d9bd834d20d12534a3d539/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10363435.fa.gz	None
SAMN10363436	SRR8393242	ERZ26402275	seqkit.v0.1_DLS_k0_e7c456c3d1c58c1f9347a4ea97a1f76e	PASS	1	Incr_release.202408	Paucimonas lemoignei	Paucimonas lemoignei	T	Paucimonas lemoignei	PASS	PASS	atb.assembly.incr_release.202408.batch.49.tar.xz	https://osf.io/download/66d9a6c577177b5974a3cf6b/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10363436.fa.gz	None
SAMN10363437	SRR8393246	ERZ26402284	seqkit.v0.1_DLS_k0_2132d90b621b3b914f9db6c39e51d3ed	PASS	1	Incr_release.202408	Thiobaca trueperi	Thiobaca trueperi	T	Thiobaca trueperi	PASS	PASS	atb.assembly.incr_release.202408.batch.58.tar.xz	https://osf.io/download/njh53/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10363437.fa.gz	None
SAMN10363438	SRR8436137	ERZ26402295	seqkit.v0.1_DLS_k0_686c18c9ea4678460d382d1f5759b498	PASS	1	Incr_release.202408	Natranaerovirga hydrolytica	Natranaerovirga hydrolytica	T	Natranaerovirga hydrolytica	PASS	PASS	atb.assembly.incr_release.202408.batch.48.tar.xz	https://osf.io/download/66d9a6d247e9f4a6ad2dfc27/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10363438.fa.gz	None
SAMN10395150	SRR8752195	ERZ25504871	seqkit.v0.1_DLS_k0_0872dfb75af39c8613c6e4c16455657f	PASS	1	r0.2	Acetivibrio mesophilus	Hungateiclostridium mesophilum	T	Hungateiclostridium mesophilum	PASS	PASS	atb.assembly.r0.2.batch.115.tar.xz	https://osf.io/download/6hxgz/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10395150.fa.gz	None
SAMN10396653	SRR8529665	ERZ25501903	seqkit.v0.1_DLS_k0_28198acb02b6c92109dbe025531c74e6	PASS	1	r0.2	Silicimonas algicola	Silicimonas algicola	T	Silicimonas algicola	PASS	PASS	atb.assembly.r0.2.batch.138.tar.xz	https://osf.io/download/66717d020f8c80180c3c9237/	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMN10396653.fa.gz	None
